ParticipantName	FixationIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	MediaName
ID01	46.0	Fixation	259	355.0	692.0	N/A
ID01	47.0	Fixation	319	550.0	692.0	N/A
ID01	48.0	Fixation	179	750.0	692.0	N/A
ID01	49.0	Fixation	239	645.0	387.0	N/A
ID01	50.0	Fixation	479	940.0	265.0	N/A
ID01	51.0	Fixation	239	750.0	692.0	N/A
ID01	52.0	Fixation	219	750.0	692.0	N/A
ID01	53.0	Fixation	239	550.0	692.0	N/A
ID01	54.0	Fixation	159	355.0	692.0	N/A
ID01	55.0	Fixation	219	355.0	692.0	N/A
ID01	56.0	Fixation	219	355.0	692.0	N/A
ID01	57.0	Fixation	219	550.0	692.0	N/A
ID01	58.0	Fixation	179	750.0	692.0	N/A
ID01	59.0	Fixation	160	750.0	692.0	N/A
ID01	60.0	Fixation	279	940.0	692.0	N/A
ID01	61.0	Fixation	279	940.0	692.0	N/A
ID01	62.0	Fixation	200	662.0	500.0	N/A
ID01	63.0	Fixation	139	550.0	692.0	N/A
ID01	64.0	Fixation	159	355.0	692.0	N/A
ID01	65.0	Fixation	538	662.0	500.0	N/A
ID01	66.0	Fixation	419	355.0	692.0	N/A
ID01	67.0	Fixation	219	355.0	692.0	N/A
ID01	68.0	Fixation	379	550.0	692.0	N/A
ID01	69.0	Fixation	279	355.0	692.0	N/A
ID01	70.0	Fixation	359	355.0	692.0	N/A
ID01	71.0	Fixation	279	355.0	692.0	N/A
ID01	72.0	Fixation	658	550.0	692.0	N/A
ID01	73.0	Fixation	160	355.0	692.0	N/A
ID01	74.0	Fixation	498	355.0	692.0	N/A
ID01	75.0	Fixation	498	355.0	692.0	N/A
ID01	76.0	Fixation	279	355.0	692.0	N/A
ID01	77.0	Fixation	259	355.0	692.0	N/A
ID01	78.0	Fixation	399	662.0	500.0	N/A
ID01	79.0	Fixation	339	662.0	500.0	N/A
ID01	80.0	Fixation	239	355.0	692.0	N/A
ID01	81.0	Fixation	917	355.0	692.0	N/A
ID01	82.0	Fixation	239	355.0	692.0	N/A
ID01	83.0	Fixation	538	550.0	692.0	N/A
ID01	84.0	Fixation	438	550.0	692.0	N/A
ID01	85.0	Fixation	159	550.0	692.0	N/A
ID01	86.0	Fixation	1715	750.0	692.0	N/A
ID01	87.0	Fixation	578	750.0	692.0	N/A
ID01	88.0	Fixation	459	940.0	692.0	N/A
ID01	89.0	Fixation	259	940.0	692.0	N/A
ID01	90.0	Fixation	578	940.0	692.0	N/A
ID01	91.0	Fixation	239	940.0	692.0	N/A
ID01	92.0	Fixation	359	940.0	692.0	N/A
ID01	93.0	Fixation	439	940.0	692.0	N/A
ID01	94.0	Fixation	359	940.0	692.0	N/A
ID01	95.0	Fixation	319	940.0	692.0	N/A
ID02	1.0	Fixation	159	662.0	500.0	N/A
ID02	2.0	Fixation	279	645.0	387.0	N/A
ID02	3.0	Fixation	179	750.0	692.0	N/A
ID02	4.0	Fixation	120	750.0	692.0	N/A
ID02	5.0	Fixation	279	750.0	692.0	N/A
ID02	6.0	Fixation	239	940.0	692.0	N/A
ID02	7.0	Fixation	199	355.0	692.0	N/A
ID02	8.0	Fixation	259	355.0	692.0	N/A
ID02	9.0	Fixation	299	645.0	387.0	N/A
ID02	10.0	Fixation	259	645.0	387.0	N/A
ID02	11.0	Fixation	319	940.0	265.0	N/A
ID02	12.0	Fixation	219	635.0	265.0	N/A
ID02	13.0	Fixation	179	1030.0	45.0	N/A
ID02	14.0	Fixation	339	635.0	265.0	N/A
ID02	15.0	Fixation	458	645.0	387.0	N/A
ID02	16.0	Fixation	1057	645.0	387.0	N/A
ID02	17.0	Fixation	219	645.0	387.0	N/A
ID02	18.0	Fixation	1316	645.0	387.0	N/A
ID02	19.0	Fixation	219	645.0	387.0	N/A
ID02	20.0	Fixation	259	645.0	387.0	N/A
ID02	21.0	Fixation	279	635.0	265.0	N/A
ID02	22.0	Fixation	239	643.0	122.0	N/A
ID02	23.0	Fixation	219	643.0	122.0	N/A
ID02	24.0	Fixation	359	645.0	387.0	N/A
ID02	25.0	Fixation	279	645.0	387.0	N/A
ID02	26.0	Fixation	259	645.0	387.0	N/A
ID02	27.0	Fixation	299	645.0	387.0	N/A
ID02	28.0	Fixation	279	750.0	692.0	N/A
ID02	29.0	Fixation	199	662.0	500.0	N/A
ID02	30.0	Fixation	199	645.0	387.0	N/A
ID02	31.0	Fixation	120	645.0	387.0	N/A
ID02	32.0	Fixation	319	645.0	387.0	N/A
ID02	33.0	Fixation	179	662.0	500.0	N/A
ID02	34.0	Fixation	160	550.0	692.0	N/A
ID02	35.0	Fixation	299	645.0	387.0	N/A
ID02	36.0	Fixation	319	940.0	265.0	N/A
ID02	37.0	Fixation	199	645.0	387.0	N/A
ID02	38.0	Fixation	200	643.0	122.0	N/A
ID02	39.0	Fixation	219	1030.0	45.0	N/A
ID02	40.0	Fixation	319	895.0	45.0	N/A
ID02	41.0	Fixation	299	645.0	387.0	N/A
ID02	42.0	Fixation	259	645.0	387.0	N/A
ID02	43.0	Fixation	199	635.0	265.0	N/A
ID02	44.0	Fixation	219	643.0	122.0	N/A
ID02	45.0	Fixation	379	750.0	692.0	N/A
ID02	46.0	Fixation	259	750.0	692.0	N/A
ID02	47.0	Fixation	359	645.0	387.0	N/A
ID02	48.0	Fixation	199	355.0	692.0	N/A
ID02	49.0	Fixation	578	355.0	692.0	N/A
ID02	50.0	Fixation	199	550.0	692.0	N/A
ID02	51.0	Fixation	139	550.0	692.0	N/A
ID02	52.0	Fixation	299	355.0	692.0	N/A
ID02	53.0	Fixation	339	355.0	692.0	N/A
ID02	54.0	Fixation	299	355.0	692.0	N/A
ID02	55.0	Fixation	239	355.0	692.0	N/A
ID02	56.0	Fixation	259	355.0	692.0	N/A
ID02	57.0	Fixation	419	550.0	692.0	N/A
ID02	58.0	Fixation	299	550.0	692.0	N/A
ID02	59.0	Fixation	140	550.0	692.0	N/A
ID02	60.0	Fixation	140	550.0	692.0	N/A
ID02	61.0	Fixation	857	550.0	692.0	N/A
ID02	62.0	Fixation	139	750.0	692.0	N/A
ID02	63.0	Fixation	319	750.0	692.0	N/A
ID02	64.0	Fixation	359	750.0	692.0	N/A
ID02	65.0	Fixation	159	750.0	692.0	N/A
ID02	66.0	Fixation	419	940.0	692.0	N/A
ID02	67.0	Fixation	299	940.0	692.0	N/A
ID02	68.0	Fixation	259	940.0	692.0	N/A
ID02	69.0	Fixation	299	940.0	692.0	N/A
ID03	1.0	Fixation	458	662.0	500.0	N/A
ID03	2.0	Fixation	219	645.0	387.0	N/A
ID03	3.0	Fixation	319	333.0	265.0	N/A
ID03	4.0	Fixation	179	643.0	197.0	N/A
ID03	5.0	Fixation	439	645.0	387.0	N/A
ID03	6.0	Fixation	259	355.0	692.0	N/A
ID03	7.0	Fixation	219	550.0	692.0	N/A
ID03	8.0	Fixation	718	645.0	387.0	N/A
ID03	9.0	Fixation	797	635.0	265.0	N/A
ID03	10.0	Fixation	280	645.0	387.0	N/A
ID03	11.0	Fixation	299	355.0	692.0	N/A
ID03	12.0	Fixation	239	550.0	692.0	N/A
ID03	13.0	Fixation	339	750.0	692.0	N/A
ID03	14.0	Fixation	239	940.0	265.0	N/A
ID03	15.0	Fixation	179	643.0	122.0	N/A
ID03	16.0	Fixation	199	1030.0	45.0	N/A
ID03	17.0	Fixation	379	895.0	45.0	N/A
ID03	18.0	Fixation	299	660.0	45.0	N/A
ID03	19.0	Fixation	359	645.0	387.0	N/A
ID03	20.0	Fixation	159	645.0	387.0	N/A
ID03	21.0	Fixation	1057	645.0	387.0	N/A
ID03	22.0	Fixation	359	645.0	387.0	N/A
ID03	23.0	Fixation	498	645.0	387.0	N/A
ID03	24.0	Fixation	439	645.0	387.0	N/A
ID03	25.0	Fixation	658	645.0	387.0	N/A
ID03	26.0	Fixation	578	645.0	387.0	N/A
ID03	27.0	Fixation	419	645.0	387.0	N/A
ID03	28.0	Fixation	503	645.0	387.0	N/A
ID03	29.0	Fixation	394	635.0	265.0	N/A
ID03	30.0	Fixation	459	940.0	265.0	N/A
ID03	31.0	Fixation	538	940.0	265.0	N/A
ID03	32.0	Fixation	438	643.0	197.0	N/A
ID03	33.0	Fixation	319	643.0	122.0	N/A
ID03	34.0	Fixation	339	643.0	122.0	N/A
ID03	35.0	Fixation	299	643.0	122.0	N/A
ID03	36.0	Fixation	379	635.0	265.0	N/A
ID03	37.0	Fixation	339	940.0	265.0	N/A
ID03	38.0	Fixation	199	750.0	692.0	N/A
ID03	39.0	Fixation	319	750.0	692.0	N/A
ID03	40.0	Fixation	199	355.0	692.0	N/A
ID03	41.0	Fixation	319	355.0	692.0	N/A
ID03	42.0	Fixation	538	662.0	500.0	N/A
ID03	43.0	Fixation	319	355.0	692.0	N/A
ID03	44.0	Fixation	99	355.0	692.0	N/A
ID03	45.0	Fixation	239	355.0	692.0	N/A
ID03	46.0	Fixation	259	550.0	692.0	N/A
ID03	47.0	Fixation	897	355.0	692.0	N/A
ID03	48.0	Fixation	1116	550.0	692.0	N/A
ID03	49.0	Fixation	478	550.0	692.0	N/A
ID03	50.0	Fixation	419	750.0	692.0	N/A
ID03	51.0	Fixation	299	750.0	692.0	N/A
ID03	52.0	Fixation	219	750.0	692.0	N/A
ID03	53.0	Fixation	1097	940.0	692.0	N/A
ID03	54.0	Fixation	417	940.0	692.0	N/A
ID03	55.0	Fixation	700	940.0	692.0	N/A
ID03	56.0	Fixation	399	940.0	692.0	N/A
ID03	57.0	Fixation	299	940.0	692.0	N/A
ID03	58.0	Fixation	498	940.0	692.0	N/A
ID03	59.0	Fixation	100	550.0	692.0	N/A
ID03	60.0	Fixation	140	940.0	692.0	N/A
ID03	61.0	Fixation	199	940.0	692.0	N/A
ID04	1.0	Fixation	418	643.0	197.0	N/A
ID04	2.0	Fixation	179	645.0	387.0	N/A
ID04	3.0	Fixation	199	750.0	692.0	N/A
ID04	4.0	Fixation	299	645.0	387.0	N/A
ID04	5.0	Fixation	200	643.0	122.0	N/A
ID04	6.0	Fixation	279	643.0	122.0	N/A
ID04	7.0	Fixation	219	643.0	122.0	N/A
ID04	8.0	Fixation	120	643.0	122.0	N/A
ID04	9.0	Fixation	159	635.0	265.0	N/A
ID04	10.0	Fixation	199	635.0	265.0	N/A
ID04	11.0	Fixation	419	645.0	387.0	N/A
ID04	12.0	Fixation	252	645.0	387.0	N/A
ID04	13.0	Fixation	426	635.0	265.0	N/A
ID04	14.0	Fixation	279	550.0	692.0	N/A
ID04	15.0	Fixation	279	643.0	122.0	N/A
ID04	16.0	Fixation	239	660.0	45.0	N/A
ID04	17.0	Fixation	279	940.0	692.0	N/A
ID04	18.0	Fixation	160	940.0	692.0	N/A
ID04	19.0	Fixation	319	643.0	122.0	N/A
ID04	20.0	Fixation	459	643.0	197.0	N/A
ID04	21.0	Fixation	199	750.0	692.0	N/A
ID04	22.0	Fixation	199	750.0	692.0	N/A
ID04	23.0	Fixation	219	355.0	692.0	N/A
ID04	24.0	Fixation	219	643.0	122.0	N/A
ID04	25.0	Fixation	299	460.0	45.0	N/A
ID04	26.0	Fixation	259	660.0	45.0	N/A
ID04	27.0	Fixation	299	640.0	930.0	N/A
ID04	28.0	Fixation	239	640.0	882.0	N/A
ID04	29.0	Fixation	259	550.0	692.0	N/A
ID04	30.0	Fixation	179	550.0	692.0	N/A
ID04	31.0	Fixation	219	750.0	692.0	N/A
ID04	32.0	Fixation	179	645.0	387.0	N/A
ID04	33.0	Fixation	160	645.0	387.0	N/A
ID04	34.0	Fixation	379	635.0	265.0	N/A
ID04	35.0	Fixation	1017	645.0	387.0	N/A
ID04	36.0	Fixation	179	645.0	387.0	N/A
ID04	37.0	Fixation	259	645.0	387.0	N/A
ID04	38.0	Fixation	339	645.0	387.0	N/A
ID04	39.0	Fixation	239	645.0	387.0	N/A
ID04	40.0	Fixation	279	940.0	692.0	N/A
ID04	41.0	Fixation	239	750.0	692.0	N/A
ID04	42.0	Fixation	239	645.0	387.0	N/A
ID04	43.0	Fixation	339	645.0	387.0	N/A
ID04	44.0	Fixation	160	750.0	692.0	N/A
ID04	45.0	Fixation	359	750.0	692.0	N/A
ID04	46.0	Fixation	219	940.0	265.0	N/A
ID04	47.0	Fixation	299	643.0	197.0	N/A
ID04	48.0	Fixation	179	662.0	500.0	N/A
ID04	49.0	Fixation	200	662.0	500.0	N/A
ID04	50.0	Fixation	199	643.0	122.0	N/A
ID04	51.0	Fixation	140	460.0	45.0	N/A
ID04	52.0	Fixation	359	460.0	45.0	N/A
ID04	53.0	Fixation	219	643.0	197.0	N/A
ID04	54.0	Fixation	279	643.0	197.0	N/A
ID04	55.0	Fixation	259	333.0	265.0	N/A
ID04	56.0	Fixation	160	333.0	265.0	N/A
ID04	57.0	Fixation	319	355.0	692.0	N/A
ID04	58.0	Fixation	279	355.0	692.0	N/A
ID04	59.0	Fixation	558	355.0	692.0	N/A
ID04	60.0	Fixation	279	662.0	500.0	N/A
ID04	61.0	Fixation	179	355.0	692.0	N/A
ID04	62.0	Fixation	578	355.0	692.0	N/A
ID04	63.0	Fixation	1216	550.0	692.0	N/A
ID04	64.0	Fixation	319	750.0	692.0	N/A
ID04	65.0	Fixation	199	750.0	692.0	N/A
ID04	66.0	Fixation	439	940.0	692.0	N/A
ID04	67.0	Fixation	299	940.0	692.0	N/A
ID04	68.0	Fixation	359	940.0	692.0	N/A
ID04	69.0	Fixation	339	662.0	500.0	N/A
ID04	70.0	Fixation	419	940.0	692.0	N/A
ID04	71.0	Fixation	179	750.0	692.0	N/A
ID04	72.0	Fixation	459	355.0	692.0	N/A
ID04	73.0	Fixation	538	662.0	500.0	N/A
ID04	74.0	Fixation	479	940.0	692.0	N/A
ID05	1.0	Fixation	279	750.0	692.0	N/A
ID05	2.0	Fixation	219	550.0	692.0	N/A
ID05	3.0	Fixation	219	645.0	387.0	N/A
ID05	4.0	Fixation	179	645.0	387.0	N/A
ID05	5.0	Fixation	279	550.0	692.0	N/A
ID05	6.0	Fixation	140	750.0	692.0	N/A
ID05	7.0	Fixation	239	750.0	692.0	N/A
ID05	8.0	Fixation	199	750.0	692.0	N/A
ID05	9.0	Fixation	399	750.0	692.0	N/A
ID05	10.0	Fixation	239	750.0	692.0	N/A
ID05	11.0	Fixation	120	750.0	692.0	N/A
ID05	12.0	Fixation	220	750.0	692.0	N/A
ID05	13.0	Fixation	219	940.0	692.0	N/A
ID05	14.0	Fixation	200	550.0	692.0	N/A
ID05	15.0	Fixation	259	550.0	692.0	N/A
ID05	16.0	Fixation	219	662.0	500.0	N/A
ID05	17.0	Fixation	319	750.0	692.0	N/A
ID05	18.0	Fixation	240	940.0	692.0	N/A
ID05	19.0	Fixation	1057	645.0	387.0	N/A
ID05	20.0	Fixation	279	645.0	387.0	N/A
ID05	21.0	Fixation	1017	645.0	387.0	N/A
ID05	22.0	Fixation	219	645.0	387.0	N/A
ID05	23.0	Fixation	4266	645.0	387.0	N/A
ID05	24.0	Fixation	179	750.0	692.0	N/A
ID05	25.0	Fixation	319	750.0	692.0	N/A
ID05	26.0	Fixation	239	940.0	692.0	N/A
ID05	27.0	Fixation	319	940.0	265.0	N/A
ID05	28.0	Fixation	179	643.0	197.0	N/A
ID05	29.0	Fixation	219	333.0	265.0	N/A
ID05	30.0	Fixation	159	333.0	265.0	N/A
ID05	31.0	Fixation	239	640.0	930.0	N/A
ID05	32.0	Fixation	179	640.0	930.0	N/A
ID05	33.0	Fixation	319	460.0	45.0	N/A
ID05	34.0	Fixation	219	360.0	45.0	N/A
ID05	35.0	Fixation	179	560.0	45.0	N/A
ID05	36.0	Fixation	319	460.0	45.0	N/A
ID05	37.0	Fixation	199	635.0	265.0	N/A
ID05	38.0	Fixation	199	333.0	265.0	N/A
ID05	39.0	Fixation	797	355.0	692.0	N/A
ID05	40.0	Fixation	399	662.0	500.0	N/A
ID05	41.0	Fixation	718	355.0	692.0	N/A
ID05	42.0	Fixation	279	550.0	692.0	N/A
ID05	43.0	Fixation	1296	355.0	692.0	N/A
ID05	44.0	Fixation	498	355.0	692.0	N/A
ID05	45.0	Fixation	259	550.0	692.0	N/A
ID05	46.0	Fixation	259	355.0	692.0	N/A
ID05	47.0	Fixation	140	550.0	692.0	N/A
ID05	48.0	Fixation	259	550.0	692.0	N/A
ID05	49.0	Fixation	359	550.0	692.0	N/A
ID05	50.0	Fixation	259	750.0	692.0	N/A
ID05	51.0	Fixation	558	550.0	692.0	N/A
ID05	52.0	Fixation	219	550.0	692.0	N/A
ID05	53.0	Fixation	199	750.0	692.0	N/A
ID05	54.0	Fixation	299	750.0	692.0	N/A
ID05	55.0	Fixation	518	750.0	692.0	N/A
ID05	56.0	Fixation	459	940.0	692.0	N/A
ID05	57.0	Fixation	718	940.0	692.0	N/A
ID05	58.0	Fixation	239	940.0	692.0	N/A
ID05	59.0	Fixation	379	940.0	692.0	N/A
ID05	60.0	Fixation	239	940.0	692.0	N/A
ID06	1.0	Fixation	179	662.0	500.0	N/A
ID06	2.0	Fixation	319	643.0	122.0	N/A
ID06	3.0	Fixation	339	643.0	122.0	N/A
ID06	4.0	Fixation	160	645.0	387.0	N/A
ID06	5.0	Fixation	199	355.0	692.0	N/A
ID06	6.0	Fixation	219	645.0	387.0	N/A
ID06	7.0	Fixation	578	645.0	387.0	N/A
ID06	8.0	Fixation	399	750.0	692.0	N/A
ID06	9.0	Fixation	219	645.0	387.0	N/A
ID06	10.0	Fixation	200	940.0	265.0	N/A
ID06	11.0	Fixation	159	635.0	265.0	N/A
ID06	12.0	Fixation	259	645.0	387.0	N/A
ID06	13.0	Fixation	399	550.0	692.0	N/A
ID06	14.0	Fixation	199	645.0	387.0	N/A
ID06	15.0	Fixation	140	645.0	387.0	N/A
ID06	16.0	Fixation	239	645.0	387.0	N/A
ID06	17.0	Fixation	199	750.0	692.0	N/A
ID06	18.0	Fixation	319	750.0	692.0	N/A
ID06	19.0	Fixation	419	750.0	692.0	N/A
ID06	20.0	Fixation	239	640.0	882.0	N/A
ID06	21.0	Fixation	160	640.0	882.0	N/A
ID06	22.0	Fixation	199	940.0	692.0	N/A
ID06	23.0	Fixation	299	750.0	692.0	N/A
ID06	24.0	Fixation	199	645.0	387.0	N/A
ID06	25.0	Fixation	219	645.0	387.0	N/A
ID06	26.0	Fixation	199	645.0	387.0	N/A
ID06	27.0	Fixation	1715	645.0	387.0	N/A
ID06	28.0	Fixation	140	645.0	387.0	N/A
ID06	29.0	Fixation	4167	645.0	387.0	N/A
ID06	30.0	Fixation	299	645.0	387.0	N/A
ID06	31.0	Fixation	419	550.0	692.0	N/A
ID06	32.0	Fixation	519	355.0	692.0	N/A
ID06	33.0	Fixation	179	662.0	500.0	N/A
ID06	34.0	Fixation	678	355.0	692.0	N/A
ID06	35.0	Fixation	319	355.0	692.0	N/A
ID06	36.0	Fixation	618	355.0	692.0	N/A
ID06	37.0	Fixation	439	550.0	692.0	N/A
ID06	38.0	Fixation	518	550.0	692.0	N/A
ID06	39.0	Fixation	140	750.0	692.0	N/A
ID06	40.0	Fixation	518	750.0	692.0	N/A
ID06	41.0	Fixation	239	750.0	692.0	N/A
ID06	42.0	Fixation	199	750.0	692.0	N/A
ID06	43.0	Fixation	937	940.0	692.0	N/A
ID06	44.0	Fixation	458	940.0	692.0	N/A
ID06	45.0	Fixation	199	940.0	692.0	N/A
ID06	46.0	Fixation	120	940.0	692.0	N/A
ID06	47.0	Fixation	598	940.0	692.0	N/A
ID06	48.0	Fixation	798	940.0	692.0	N/A
ID06	49.0	Fixation	100	940.0	692.0	N/A
ID06	50.0	Fixation	518	940.0	692.0	N/A
ID06	51.0	Fixation	299	355.0	692.0	N/A
ID06	52.0	Fixation	359	940.0	692.0	N/A
ID06	53.0	Fixation	99	940.0	692.0	N/A
ID06	54.0	Fixation	718	940.0	692.0	N/A
ID07	1.0	Fixation	199	662.0	500.0	N/A
ID07	2.0	Fixation	219	662.0	500.0	N/A
ID07	3.0	Fixation	199	355.0	692.0	N/A
ID07	4.0	Fixation	159	550.0	692.0	N/A
ID07	5.0	Fixation	299	635.0	265.0	N/A
ID07	6.0	Fixation	199	333.0	265.0	N/A
ID07	7.0	Fixation	199	643.0	122.0	N/A
ID07	8.0	Fixation	139	643.0	122.0	N/A
ID07	9.0	Fixation	279	643.0	122.0	N/A
ID07	10.0	Fixation	199	645.0	387.0	N/A
ID07	11.0	Fixation	279	645.0	387.0	N/A
ID07	12.0	Fixation	239	645.0	387.0	N/A
ID07	13.0	Fixation	299	645.0	387.0	N/A
ID07	14.0	Fixation	638	645.0	387.0	N/A
ID07	15.0	Fixation	199	550.0	692.0	N/A
ID07	16.0	Fixation	167	550.0	692.0	N/A
ID07	17.0	Fixation	212	750.0	692.0	N/A
ID07	18.0	Fixation	182	750.0	692.0	N/A
ID07	19.0	Fixation	236	645.0	387.0	N/A
ID07	20.0	Fixation	279	635.0	265.0	N/A
ID07	21.0	Fixation	159	635.0	265.0	N/A
ID07	22.0	Fixation	239	940.0	265.0	N/A
ID07	23.0	Fixation	439	940.0	265.0	N/A
ID07	24.0	Fixation	259	333.0	265.0	N/A
ID07	25.0	Fixation	179	333.0	265.0	N/A
ID07	26.0	Fixation	219	643.0	122.0	N/A
ID07	27.0	Fixation	219	660.0	45.0	N/A
ID07	28.0	Fixation	199	643.0	122.0	N/A
ID07	29.0	Fixation	259	643.0	197.0	N/A
ID07	30.0	Fixation	139	333.0	265.0	N/A
ID07	31.0	Fixation	239	360.0	45.0	N/A
ID07	32.0	Fixation	199	560.0	45.0	N/A
ID07	33.0	Fixation	219	660.0	45.0	N/A
ID07	34.0	Fixation	220	560.0	45.0	N/A
ID07	35.0	Fixation	399	1030.0	45.0	N/A
ID07	36.0	Fixation	179	550.0	692.0	N/A
ID07	37.0	Fixation	140	550.0	692.0	N/A
ID07	38.0	Fixation	259	750.0	692.0	N/A
ID07	39.0	Fixation	399	640.0	930.0	N/A
ID07	40.0	Fixation	160	640.0	930.0	N/A
ID07	41.0	Fixation	239	640.0	930.0	N/A
ID07	42.0	Fixation	179	640.0	930.0	N/A
ID07	43.0	Fixation	179	640.0	930.0	N/A
ID07	44.0	Fixation	239	355.0	692.0	N/A
ID07	45.0	Fixation	319	662.0	500.0	N/A
ID07	46.0	Fixation	778	355.0	692.0	N/A
ID07	47.0	Fixation	199	355.0	692.0	N/A
ID07	48.0	Fixation	100	645.0	387.0	N/A
ID07	49.0	Fixation	339	662.0	500.0	N/A
ID07	50.0	Fixation	299	355.0	692.0	N/A
ID07	51.0	Fixation	339	355.0	692.0	N/A
ID07	52.0	Fixation	180	355.0	692.0	N/A
ID07	53.0	Fixation	279	355.0	692.0	N/A
ID07	54.0	Fixation	578	355.0	692.0	N/A
ID07	55.0	Fixation	120	355.0	692.0	N/A
ID07	56.0	Fixation	399	662.0	500.0	N/A
ID07	57.0	Fixation	399	550.0	692.0	N/A
ID07	58.0	Fixation	399	550.0	692.0	N/A
ID07	59.0	Fixation	220	550.0	692.0	N/A
ID07	60.0	Fixation	618	550.0	692.0	N/A
ID07	61.0	Fixation	299	662.0	500.0	N/A
ID07	62.0	Fixation	199	550.0	692.0	N/A
ID07	63.0	Fixation	379	750.0	692.0	N/A
ID07	64.0	Fixation	199	750.0	692.0	N/A
ID07	65.0	Fixation	199	750.0	692.0	N/A
ID07	66.0	Fixation	359	750.0	692.0	N/A
ID07	67.0	Fixation	199	940.0	692.0	N/A
ID07	68.0	Fixation	339	940.0	692.0	N/A
ID07	69.0	Fixation	359	940.0	692.0	N/A
ID07	70.0	Fixation	236	940.0	692.0	N/A
ID07	71.0	Fixation	881	940.0	692.0	N/A
ID07	72.0	Fixation	598	940.0	692.0	N/A
ID07	73.0	Fixation	239	550.0	692.0	N/A
ID07	74.0	Fixation	160	750.0	692.0	N/A
ID07	75.0	Fixation	160	750.0	692.0	N/A
ID07	76.0	Fixation	180	940.0	692.0	N/A
ID08	1.0	Fixation	279	645.0	387.0	N/A
ID08	2.0	Fixation	179	643.0	122.0	N/A
ID08	3.0	Fixation	259	643.0	122.0	N/A
ID08	4.0	Fixation	159	643.0	122.0	N/A
ID08	5.0	Fixation	159	232.0	45.0	N/A
ID08	6.0	Fixation	339	232.0	45.0	N/A
ID08	7.0	Fixation	319	645.0	387.0	N/A
ID08	8.0	Fixation	179	643.0	197.0	N/A
ID08	9.0	Fixation	239	643.0	122.0	N/A
ID08	10.0	Fixation	179	643.0	122.0	N/A
ID08	11.0	Fixation	219	645.0	387.0	N/A
ID08	12.0	Fixation	339	645.0	387.0	N/A
ID08	13.0	Fixation	239	750.0	692.0	N/A
ID08	14.0	Fixation	399	750.0	692.0	N/A
ID08	15.0	Fixation	199	750.0	692.0	N/A
ID08	16.0	Fixation	159	355.0	692.0	N/A
ID08	17.0	Fixation	339	355.0	692.0	N/A
ID08	18.0	Fixation	219	333.0	265.0	N/A
ID08	19.0	Fixation	199	333.0	265.0	N/A
ID08	20.0	Fixation	199	643.0	122.0	N/A
ID08	21.0	Fixation	279	645.0	387.0	N/A
ID08	22.0	Fixation	200	940.0	265.0	N/A
ID08	23.0	Fixation	2133	645.0	387.0	N/A
ID08	24.0	Fixation	259	550.0	692.0	N/A
