ParticipantName	FixationIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	MediaName
ID03	30.0	Fixation	219	235.0	294.0	N/A
ID03	31.0	Fixation	399	904.0	35.0	N/A
ID03	32.0	Fixation	459	625.0	800.0	N/A
ID03	33.0	Fixation	160	875.0	800.0	N/A
ID03	34.0	Fixation	299	240.0	965.0	N/A
ID03	35.0	Fixation	359	904.0	35.0	N/A
ID03	36.0	Fixation	279	904.0	35.0	N/A
ID03	37.0	Fixation	219	904.0	35.0	N/A
ID03	38.0	Fixation	179	904.0	35.0	N/A
ID03	39.0	Fixation	279	904.0	35.0	N/A
ID03	40.0	Fixation	199	904.0	35.0	N/A
ID03	41.0	Fixation	140	904.0	35.0	N/A
ID03	42.0	Fixation	199	904.0	35.0	N/A
ID03	43.0	Fixation	558	904.0	35.0	N/A
ID03	44.0	Fixation	2831	904.0	35.0	N/A
ID04	1.0	Fixation	538	235.0	294.0	N/A
ID04	2.0	Fixation	319	717.0	396.0	N/A
ID04	3.0	Fixation	279	717.0	396.0	N/A
ID04	4.0	Fixation	259	300.0	495.0	N/A
ID04	5.0	Fixation	180	717.0	396.0	N/A
ID04	6.0	Fixation	279	717.0	396.0	N/A
ID04	7.0	Fixation	199	625.0	800.0	N/A
ID04	8.0	Fixation	279	717.0	396.0	N/A
ID04	9.0	Fixation	239	717.0	396.0	N/A
ID04	10.0	Fixation	259	235.0	294.0	N/A
ID04	11.0	Fixation	159	235.0	294.0	N/A
ID04	12.0	Fixation	319	717.0	396.0	N/A
ID04	13.0	Fixation	439	300.0	495.0	N/A
ID04	14.0	Fixation	219	300.0	495.0	N/A
ID04	15.0	Fixation	379	153.0	495.0	N/A
ID04	16.0	Fixation	199	153.0	495.0	N/A
ID04	17.0	Fixation	239	375.0	800.0	N/A
ID04	18.0	Fixation	279	375.0	800.0	N/A
ID04	19.0	Fixation	459	625.0	800.0	N/A
ID04	20.0	Fixation	199	625.0	800.0	N/A
ID04	21.0	Fixation	199	875.0	800.0	N/A
ID04	22.0	Fixation	319	875.0	800.0	N/A
ID04	23.0	Fixation	518	717.0	396.0	N/A
ID04	24.0	Fixation	299	300.0	495.0	N/A
ID04	25.0	Fixation	339	717.0	396.0	N/A
ID04	26.0	Fixation	259	625.0	800.0	N/A
ID04	27.0	Fixation	439	625.0	800.0	N/A
ID04	28.0	Fixation	160	125.0	800.0	N/A
ID04	29.0	Fixation	179	153.0	495.0	N/A
ID04	30.0	Fixation	219	153.0	495.0	N/A
ID04	31.0	Fixation	399	300.0	495.0	N/A
ID04	32.0	Fixation	598	153.0	495.0	N/A
ID04	33.0	Fixation	399	300.0	495.0	N/A
ID04	34.0	Fixation	518	300.0	495.0	N/A
ID04	35.0	Fixation	817	153.0	495.0	N/A
ID04	36.0	Fixation	498	153.0	495.0	N/A
ID04	37.0	Fixation	379	153.0	495.0	N/A
ID04	38.0	Fixation	239	300.0	495.0	N/A
ID04	39.0	Fixation	419	300.0	495.0	N/A
ID04	40.0	Fixation	279	300.0	495.0	N/A
ID04	41.0	Fixation	399	153.0	495.0	N/A
ID04	42.0	Fixation	279	300.0	495.0	N/A
ID04	43.0	Fixation	199	300.0	495.0	N/A
ID04	44.0	Fixation	179	300.0	495.0	N/A
ID04	45.0	Fixation	419	300.0	495.0	N/A
ID04	46.0	Fixation	498	153.0	495.0	N/A
ID04	47.0	Fixation	139	153.0	495.0	N/A
ID04	48.0	Fixation	259	717.0	396.0	N/A
ID04	49.0	Fixation	299	625.0	800.0	N/A
ID04	50.0	Fixation	200	625.0	800.0	N/A
ID04	51.0	Fixation	259	625.0	800.0	N/A
ID04	52.0	Fixation	279	875.0	800.0	N/A
ID04	53.0	Fixation	219	717.0	396.0	N/A
ID04	54.0	Fixation	239	375.0	800.0	N/A
ID04	55.0	Fixation	479	904.0	35.0	N/A
ID04	56.0	Fixation	319	904.0	35.0	N/A
ID04	57.0	Fixation	1715	904.0	35.0	N/A
ID05	1.0	Fixation	339	625.0	800.0	N/A
ID05	2.0	Fixation	160	125.0	800.0	N/A
ID05	3.0	Fixation	139	235.0	294.0	N/A
ID05	4.0	Fixation	339	235.0	294.0	N/A
ID05	5.0	Fixation	219	717.0	396.0	N/A
ID05	6.0	Fixation	319	300.0	495.0	N/A
ID05	7.0	Fixation	199	375.0	800.0	N/A
ID05	8.0	Fixation	140	625.0	800.0	N/A
ID05	9.0	Fixation	239	375.0	800.0	N/A
ID05	10.0	Fixation	578	625.0	800.0	N/A
ID05	11.0	Fixation	279	375.0	800.0	N/A
ID05	12.0	Fixation	279	904.0	35.0	N/A
ID05	13.0	Fixation	259	717.0	396.0	N/A
ID05	14.0	Fixation	179	625.0	800.0	N/A
ID05	15.0	Fixation	319	625.0	800.0	N/A
ID05	16.0	Fixation	319	730.0	965.0	N/A
ID05	17.0	Fixation	239	610.0	965.0	N/A
ID05	18.0	Fixation	180	375.0	800.0	N/A
ID05	19.0	Fixation	299	875.0	800.0	N/A
ID05	20.0	Fixation	339	375.0	800.0	N/A
ID05	21.0	Fixation	179	125.0	800.0	N/A
ID05	22.0	Fixation	239	125.0	800.0	N/A
ID05	23.0	Fixation	219	300.0	495.0	N/A
ID05	24.0	Fixation	339	300.0	495.0	N/A
ID05	25.0	Fixation	279	625.0	800.0	N/A
ID05	26.0	Fixation	160	625.0	800.0	N/A
ID05	27.0	Fixation	339	375.0	800.0	N/A
ID05	28.0	Fixation	259	625.0	800.0	N/A
ID05	29.0	Fixation	160	625.0	800.0	N/A
ID05	30.0	Fixation	379	875.0	800.0	N/A
ID05	31.0	Fixation	179	717.0	396.0	N/A
ID05	32.0	Fixation	140	904.0	35.0	N/A
ID05	33.0	Fixation	199	904.0	35.0	N/A
ID05	34.0	Fixation	160	904.0	35.0	N/A
ID05	35.0	Fixation	179	125.0	800.0	N/A
ID05	36.0	Fixation	618	125.0	800.0	N/A
ID05	37.0	Fixation	219	300.0	495.0	N/A
ID05	38.0	Fixation	379	300.0	495.0	N/A
ID05	39.0	Fixation	200	153.0	495.0	N/A
ID05	40.0	Fixation	418	300.0	495.0	N/A
ID05	41.0	Fixation	1535	300.0	495.0	N/A
ID05	42.0	Fixation	3908	300.0	495.0	N/A
ID05	43.0	Fixation	219	153.0	495.0	N/A
ID05	44.0	Fixation	199	375.0	800.0	N/A
ID05	45.0	Fixation	220	375.0	800.0	N/A
ID05	46.0	Fixation	219	625.0	800.0	N/A
ID05	47.0	Fixation	160	125.0	800.0	N/A
ID05	48.0	Fixation	578	125.0	800.0	N/A
ID05	49.0	Fixation	259	875.0	800.0	N/A
ID05	50.0	Fixation	239	717.0	396.0	N/A
ID05	51.0	Fixation	219	300.0	495.0	N/A
ID05	52.0	Fixation	179	235.0	294.0	N/A
ID05	53.0	Fixation	160	904.0	35.0	N/A
ID05	54.0	Fixation	180	904.0	35.0	N/A
ID05	55.0	Fixation	279	904.0	35.0	N/A
ID05	56.0	Fixation	159	904.0	35.0	N/A
ID05	57.0	Fixation	3788	904.0	35.0	N/A
ID06	1.0	Fixation	140	717.0	396.0	N/A
ID06	2.0	Fixation	299	235.0	294.0	N/A
ID06	3.0	Fixation	359	717.0	396.0	N/A
ID06	4.0	Fixation	299	235.0	294.0	N/A
ID06	5.0	Fixation	239	717.0	396.0	N/A
ID06	6.0	Fixation	798	300.0	495.0	N/A
ID06	7.0	Fixation	678	717.0	396.0	N/A
ID06	8.0	Fixation	777	300.0	495.0	N/A
ID06	9.0	Fixation	419	235.0	294.0	N/A
ID06	10.0	Fixation	279	717.0	396.0	N/A
ID06	11.0	Fixation	239	717.0	396.0	N/A
ID06	12.0	Fixation	359	153.0	495.0	N/A
ID06	13.0	Fixation	159	300.0	495.0	N/A
ID06	14.0	Fixation	239	625.0	800.0	N/A
ID06	15.0	Fixation	379	717.0	396.0	N/A
ID06	16.0	Fixation	319	625.0	800.0	N/A
ID06	17.0	Fixation	458	375.0	800.0	N/A
ID06	18.0	Fixation	219	625.0	800.0	N/A
ID06	19.0	Fixation	259	717.0	396.0	N/A
ID06	20.0	Fixation	459	875.0	800.0	N/A
ID06	21.0	Fixation	199	625.0	800.0	N/A
ID06	22.0	Fixation	239	717.0	396.0	N/A
ID06	23.0	Fixation	239	625.0	800.0	N/A
ID06	24.0	Fixation	359	730.0	965.0	N/A
ID06	25.0	Fixation	359	670.0	965.0	N/A
ID06	26.0	Fixation	359	717.0	396.0	N/A
ID06	27.0	Fixation	199	717.0	396.0	N/A
ID06	28.0	Fixation	339	875.0	800.0	N/A
ID06	29.0	Fixation	259	875.0	800.0	N/A
ID06	30.0	Fixation	379	879.0	965.0	N/A
ID06	31.0	Fixation	219	796.0	965.0	N/A
ID06	32.0	Fixation	219	625.0	800.0	N/A
ID06	33.0	Fixation	199	625.0	800.0	N/A
ID06	34.0	Fixation	598	625.0	800.0	N/A
ID06	35.0	Fixation	159	375.0	800.0	N/A
ID06	36.0	Fixation	179	375.0	800.0	N/A
ID06	37.0	Fixation	538	125.0	800.0	N/A
ID06	38.0	Fixation	219	717.0	396.0	N/A
ID06	39.0	Fixation	219	904.0	35.0	N/A
ID06	40.0	Fixation	140	904.0	35.0	N/A
ID06	41.0	Fixation	459	904.0	35.0	N/A
ID06	42.0	Fixation	279	904.0	35.0	N/A
ID06	43.0	Fixation	219	904.0	35.0	N/A
ID06	44.0	Fixation	199	413.0	35.0	N/A
ID06	45.0	Fixation	199	904.0	35.0	N/A
ID06	46.0	Fixation	598	879.0	965.0	N/A
ID06	47.0	Fixation	1416	730.0	965.0	N/A
ID06	48.0	Fixation	399	670.0	965.0	N/A
ID06	49.0	Fixation	678	730.0	965.0	N/A
ID06	50.0	Fixation	698	555.0	965.0	N/A
ID06	51.0	Fixation	1455	240.0	965.0	N/A
ID06	52.0	Fixation	558	240.0	965.0	N/A
ID06	53.0	Fixation	977	240.0	965.0	N/A
ID06	54.0	Fixation	558	962.0	965.0	N/A
ID06	55.0	Fixation	558	670.0	965.0	N/A
ID06	56.0	Fixation	199	625.0	800.0	N/A
ID06	57.0	Fixation	499	625.0	800.0	N/A
ID06	58.0	Fixation	458	375.0	800.0	N/A
ID06	59.0	Fixation	339	300.0	495.0	N/A
ID06	60.0	Fixation	279	717.0	396.0	N/A
ID06	61.0	Fixation	199	413.0	35.0	N/A
ID06	62.0	Fixation	199	300.0	495.0	N/A
ID06	63.0	Fixation	1276	300.0	495.0	N/A
ID06	64.0	Fixation	179	300.0	495.0	N/A
ID06	65.0	Fixation	259	300.0	495.0	N/A
ID06	66.0	Fixation	359	300.0	495.0	N/A
ID06	67.0	Fixation	1635	300.0	495.0	N/A
ID06	68.0	Fixation	239	300.0	495.0	N/A
ID06	69.0	Fixation	179	717.0	396.0	N/A
ID06	70.0	Fixation	339	300.0	495.0	N/A
ID06	71.0	Fixation	180	153.0	495.0	N/A
ID06	72.0	Fixation	80	300.0	495.0	N/A
ID06	73.0	Fixation	279	300.0	495.0	N/A
ID06	74.0	Fixation	100	717.0	396.0	N/A
ID06	75.0	Fixation	399	300.0	495.0	N/A
ID06	76.0	Fixation	179	717.0	396.0	N/A
ID06	77.0	Fixation	179	300.0	495.0	N/A
ID06	78.0	Fixation	219	235.0	294.0	N/A
ID06	79.0	Fixation	419	235.0	294.0	N/A
ID06	80.0	Fixation	160	717.0	396.0	N/A
ID06	81.0	Fixation	339	300.0	495.0	N/A
ID06	82.0	Fixation	299	717.0	396.0	N/A
ID06	83.0	Fixation	140	235.0	294.0	N/A
ID06	84.0	Fixation	259	904.0	35.0	N/A
ID06	85.0	Fixation	180	904.0	35.0	N/A
ID06	86.0	Fixation	199	904.0	35.0	N/A
ID06	87.0	Fixation	219	904.0	35.0	N/A
ID07	1.0	Fixation	239	904.0	35.0	N/A
ID07	2.0	Fixation	199	904.0	35.0	N/A
ID07	3.0	Fixation	279	904.0	35.0	N/A
ID07	4.0	Fixation	379	904.0	35.0	N/A
ID07	5.0	Fixation	139	717.0	396.0	N/A
ID07	6.0	Fixation	199	300.0	495.0	N/A
ID07	7.0	Fixation	199	235.0	294.0	N/A
ID07	8.0	Fixation	159	235.0	294.0	N/A
ID07	9.0	Fixation	160	625.0	800.0	N/A
ID07	10.0	Fixation	199	625.0	800.0	N/A
ID07	11.0	Fixation	279	875.0	800.0	N/A
ID07	12.0	Fixation	219	625.0	800.0	N/A
ID07	13.0	Fixation	179	625.0	800.0	N/A
ID07	14.0	Fixation	160	875.0	800.0	N/A
ID07	15.0	Fixation	259	300.0	495.0	N/A
ID07	16.0	Fixation	200	375.0	800.0	N/A
ID07	17.0	Fixation	139	375.0	800.0	N/A
ID07	18.0	Fixation	219	625.0	800.0	N/A
ID07	19.0	Fixation	219	610.0	965.0	N/A
ID07	20.0	Fixation	259	904.0	35.0	N/A
ID07	21.0	Fixation	299	904.0	35.0	N/A
ID07	22.0	Fixation	379	904.0	35.0	N/A
ID07	23.0	Fixation	279	904.0	35.0	N/A
ID07	24.0	Fixation	120	904.0	35.0	N/A
ID07	25.0	Fixation	399	717.0	396.0	N/A
ID07	26.0	Fixation	239	904.0	35.0	N/A
ID07	27.0	Fixation	299	904.0	35.0	N/A
ID07	28.0	Fixation	239	375.0	800.0	N/A
ID07	29.0	Fixation	200	610.0	965.0	N/A
ID07	30.0	Fixation	459	875.0	800.0	N/A
ID07	31.0	Fixation	439	625.0	800.0	N/A
ID07	32.0	Fixation	160	375.0	800.0	N/A
ID07	33.0	Fixation	538	125.0	800.0	N/A
ID07	34.0	Fixation	199	125.0	800.0	N/A
ID07	35.0	Fixation	299	125.0	800.0	N/A
ID07	36.0	Fixation	199	125.0	800.0	N/A
ID07	37.0	Fixation	299	125.0	800.0	N/A
ID07	38.0	Fixation	199	125.0	800.0	N/A
ID07	39.0	Fixation	259	300.0	495.0	N/A
ID07	40.0	Fixation	359	153.0	495.0	N/A
ID07	41.0	Fixation	319	300.0	495.0	N/A
ID07	42.0	Fixation	399	300.0	495.0	N/A
ID07	43.0	Fixation	219	300.0	495.0	N/A
ID07	44.0	Fixation	379	300.0	495.0	N/A
ID07	45.0	Fixation	638	300.0	495.0	N/A
ID07	46.0	Fixation	259	717.0	396.0	N/A
ID07	47.0	Fixation	1116	300.0	495.0	N/A
ID07	48.0	Fixation	479	300.0	495.0	N/A
ID07	49.0	Fixation	239	300.0	495.0	N/A
ID07	50.0	Fixation	797	300.0	495.0	N/A
ID07	51.0	Fixation	458	300.0	495.0	N/A
ID07	52.0	Fixation	818	300.0	495.0	N/A
ID07	53.0	Fixation	419	300.0	495.0	N/A
ID07	54.0	Fixation	159	300.0	495.0	N/A
ID07	55.0	Fixation	179	300.0	495.0	N/A
ID07	56.0	Fixation	159	300.0	495.0	N/A
ID07	57.0	Fixation	180	300.0	495.0	N/A
ID07	58.0	Fixation	279	300.0	495.0	N/A
ID07	59.0	Fixation	339	300.0	495.0	N/A
ID07	60.0	Fixation	199	235.0	294.0	N/A
ID07	61.0	Fixation	259	235.0	294.0	N/A
ID07	62.0	Fixation	139	235.0	294.0	N/A
ID07	63.0	Fixation	339	235.0	294.0	N/A
ID07	64.0	Fixation	139	235.0	294.0	N/A
ID07	65.0	Fixation	319	235.0	294.0	N/A
ID07	66.0	Fixation	179	235.0	294.0	N/A
ID07	67.0	Fixation	319	235.0	294.0	N/A
ID07	68.0	Fixation	259	235.0	294.0	N/A
ID07	69.0	Fixation	139	717.0	396.0	N/A
ID07	70.0	Fixation	259	904.0	35.0	N/A
ID07	71.0	Fixation	259	904.0	35.0	N/A
ID07	72.0	Fixation	159	904.0	35.0	N/A
ID07	73.0	Fixation	199	904.0	35.0	N/A
ID07	74.0	Fixation	857	904.0	35.0	N/A
ID07	75.0	Fixation	140	904.0	35.0	N/A
ID07	76.0	Fixation	239	904.0	35.0	N/A
ID07	77.0	Fixation	219	904.0	35.0	N/A
ID07	78.0	Fixation	539	904.0	35.0	N/A
ID07	79.0	Fixation	279	717.0	396.0	N/A
ID07	80.0	Fixation	159	717.0	396.0	N/A
ID07	81.0	Fixation	279	904.0	35.0	N/A
ID08	1.0	Fixation	558	717.0	396.0	N/A
ID08	2.0	Fixation	458	875.0	800.0	N/A
ID08	3.0	Fixation	219	300.0	495.0	N/A
ID08	4.0	Fixation	199	235.0	294.0	N/A
ID08	5.0	Fixation	618	300.0	495.0	N/A
ID08	6.0	Fixation	339	625.0	800.0	N/A
ID08	7.0	Fixation	379	375.0	800.0	N/A
ID08	8.0	Fixation	279	875.0	800.0	N/A
ID08	9.0	Fixation	199	625.0	800.0	N/A
ID08	10.0	Fixation	299	625.0	800.0	N/A
ID08	11.0	Fixation	239	125.0	800.0	N/A
ID08	12.0	Fixation	319	717.0	396.0	N/A
ID08	13.0	Fixation	259	625.0	800.0	N/A
ID08	14.0	Fixation	179	375.0	800.0	N/A
ID08	15.0	Fixation	219	153.0	495.0	N/A
ID08	16.0	Fixation	159	300.0	495.0	N/A
ID08	17.0	Fixation	140	300.0	495.0	N/A
ID08	18.0	Fixation	977	153.0	495.0	N/A
ID08	19.0	Fixation	578	300.0	495.0	N/A
ID08	20.0	Fixation	439	153.0	495.0	N/A
ID08	21.0	Fixation	259	300.0	495.0	N/A
ID08	22.0	Fixation	359	300.0	495.0	N/A
ID08	23.0	Fixation	139	300.0	495.0	N/A
ID08	24.0	Fixation	1515	300.0	495.0	N/A
ID08	25.0	Fixation	359	375.0	800.0	N/A
ID08	26.0	Fixation	199	875.0	800.0	N/A
ID08	27.0	Fixation	179	875.0	800.0	N/A
ID08	28.0	Fixation	199	717.0	396.0	N/A
ID08	29.0	Fixation	319	153.0	495.0	N/A
ID08	30.0	Fixation	299	153.0	495.0	N/A
ID08	31.0	Fixation	179	125.0	800.0	N/A
ID08	32.0	Fixation	160	375.0	800.0	N/A
ID08	33.0	Fixation	399	125.0	800.0	N/A
ID08	34.0	Fixation	479	125.0	800.0	N/A
ID08	35.0	Fixation	159	125.0	800.0	N/A
ID08	36.0	Fixation	399	125.0	800.0	N/A
ID08	37.0	Fixation	179	375.0	800.0	N/A
ID08	38.0	Fixation	179	375.0	800.0	N/A
ID08	39.0	Fixation	319	125.0	800.0	N/A
ID08	40.0	Fixation	339	235.0	294.0	N/A
ID08	41.0	Fixation	199	235.0	294.0	N/A
ID08	42.0	Fixation	200	235.0	294.0	N/A
ID08	43.0	Fixation	180	125.0	800.0	N/A
ID08	44.0	Fixation	219	904.0	35.0	N/A
ID08	45.0	Fixation	199	904.0	35.0	N/A
ID08	46.0	Fixation	199	904.0	35.0	N/A
ID08	47.0	Fixation	498	904.0	35.0	N/A
ID08	48.0	Fixation	199	904.0	35.0	N/A
ID08	49.0	Fixation	299	904.0	35.0	N/A
ID08	50.0	Fixation	817	904.0	35.0	N/A
ID08	51.0	Fixation	279	904.0	35.0	N/A
ID08	52.0	Fixation	219	904.0	35.0	N/A
ID08	53.0	Fixation	200	625.0	800.0	N/A
ID08	54.0	Fixation	339	875.0	800.0	N/A
ID08	55.0	Fixation	259	717.0	396.0	N/A
ID08	56.0	Fixation	399	904.0	35.0	N/A
