ParticipantName	FixationIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	MediaName
ID01	47.0	Fixation	159	625.0	800.0	N/A
ID01	48.0	Fixation	140	875.0	800.0	N/A
ID01	49.0	Fixation	219	300.0	495.0	N/A
ID01	50.0	Fixation	179	153.0	495.0	N/A
ID01	51.0	Fixation	299	235.0	294.0	N/A
ID01	52.0	Fixation	179	235.0	294.0	N/A
ID01	53.0	Fixation	179	235.0	294.0	N/A
ID01	54.0	Fixation	299	235.0	294.0	N/A
ID01	55.0	Fixation	239	235.0	294.0	N/A
ID01	56.0	Fixation	339	235.0	294.0	N/A
ID01	57.0	Fixation	399	235.0	294.0	N/A
ID01	58.0	Fixation	199	235.0	294.0	N/A
ID01	59.0	Fixation	439	235.0	294.0	N/A
ID01	60.0	Fixation	239	235.0	294.0	N/A
ID01	61.0	Fixation	160	235.0	294.0	N/A
ID01	62.0	Fixation	199	235.0	294.0	N/A
ID01	63.0	Fixation	239	235.0	294.0	N/A
ID01	64.0	Fixation	219	153.0	495.0	N/A
ID01	65.0	Fixation	140	300.0	495.0	N/A
ID01	66.0	Fixation	339	625.0	800.0	N/A
ID01	67.0	Fixation	439	375.0	800.0	N/A
ID01	68.0	Fixation	279	625.0	800.0	N/A
ID01	69.0	Fixation	279	717.0	396.0	N/A
ID01	70.0	Fixation	219	375.0	800.0	N/A
ID01	71.0	Fixation	299	125.0	800.0	N/A
ID01	72.0	Fixation	399	125.0	800.0	N/A
ID01	73.0	Fixation	200	375.0	800.0	N/A
ID01	74.0	Fixation	179	625.0	800.0	N/A
ID01	75.0	Fixation	199	625.0	800.0	N/A
ID01	76.0	Fixation	219	300.0	495.0	N/A
ID01	77.0	Fixation	259	235.0	294.0	N/A
ID01	78.0	Fixation	199	625.0	800.0	N/A
ID01	79.0	Fixation	179	625.0	800.0	N/A
ID01	80.0	Fixation	339	875.0	800.0	N/A
ID01	81.0	Fixation	279	875.0	800.0	N/A
ID01	82.0	Fixation	299	625.0	800.0	N/A
ID01	83.0	Fixation	299	375.0	800.0	N/A
ID01	84.0	Fixation	498	625.0	800.0	N/A
ID01	85.0	Fixation	239	375.0	800.0	N/A
ID01	86.0	Fixation	299	125.0	800.0	N/A
ID01	87.0	Fixation	299	625.0	800.0	N/A
ID01	88.0	Fixation	339	717.0	396.0	N/A
ID01	89.0	Fixation	458	717.0	396.0	N/A
ID01	90.0	Fixation	319	625.0	800.0	N/A
ID01	91.0	Fixation	359	375.0	800.0	N/A
ID01	92.0	Fixation	479	125.0	800.0	N/A
ID01	93.0	Fixation	259	375.0	800.0	N/A
ID01	94.0	Fixation	379	240.0	965.0	N/A
ID01	95.0	Fixation	239	625.0	800.0	N/A
ID01	96.0	Fixation	319	875.0	800.0	N/A
ID01	97.0	Fixation	319	875.0	800.0	N/A
ID01	98.0	Fixation	239	717.0	396.0	N/A
ID01	99.0	Fixation	219	717.0	396.0	N/A
ID01	100.0	Fixation	220	235.0	294.0	N/A
ID01	101.0	Fixation	199	904.0	35.0	N/A
ID01	102.0	Fixation	379	904.0	35.0	N/A
ID01	103.0	Fixation	339	904.0	35.0	N/A
ID01	104.0	Fixation	957	717.0	396.0	N/A
ID02	1.0	Fixation	240	235.0	294.0	N/A
ID02	2.0	Fixation	259	717.0	396.0	N/A
ID02	3.0	Fixation	179	235.0	294.0	N/A
ID02	4.0	Fixation	299	625.0	800.0	N/A
ID02	5.0	Fixation	259	300.0	495.0	N/A
ID02	6.0	Fixation	259	717.0	396.0	N/A
ID02	7.0	Fixation	339	153.0	495.0	N/A
ID02	8.0	Fixation	160	717.0	396.0	N/A
ID02	9.0	Fixation	100	717.0	396.0	N/A
ID02	10.0	Fixation	219	300.0	495.0	N/A
ID02	11.0	Fixation	139	375.0	800.0	N/A
ID02	12.0	Fixation	139	125.0	800.0	N/A
ID02	13.0	Fixation	219	717.0	396.0	N/A
ID02	14.0	Fixation	239	717.0	396.0	N/A
ID02	15.0	Fixation	220	875.0	800.0	N/A
ID02	16.0	Fixation	239	625.0	800.0	N/A
ID02	17.0	Fixation	219	625.0	800.0	N/A
ID02	18.0	Fixation	179	300.0	495.0	N/A
ID02	19.0	Fixation	140	153.0	495.0	N/A
ID02	20.0	Fixation	239	300.0	495.0	N/A
ID02	21.0	Fixation	259	300.0	495.0	N/A
ID02	22.0	Fixation	219	300.0	495.0	N/A
ID02	23.0	Fixation	239	300.0	495.0	N/A
ID02	24.0	Fixation	518	300.0	495.0	N/A
ID02	25.0	Fixation	658	300.0	495.0	N/A
ID02	26.0	Fixation	319	125.0	800.0	N/A
ID02	27.0	Fixation	219	125.0	800.0	N/A
ID02	28.0	Fixation	179	375.0	800.0	N/A
ID02	29.0	Fixation	399	125.0	800.0	N/A
ID02	30.0	Fixation	279	625.0	800.0	N/A
ID02	31.0	Fixation	179	625.0	800.0	N/A
ID02	32.0	Fixation	279	375.0	800.0	N/A
ID02	33.0	Fixation	279	300.0	495.0	N/A
ID02	34.0	Fixation	199	125.0	800.0	N/A
ID02	35.0	Fixation	179	300.0	495.0	N/A
ID02	36.0	Fixation	299	300.0	495.0	N/A
ID02	37.0	Fixation	319	300.0	495.0	N/A
ID02	38.0	Fixation	798	300.0	495.0	N/A
ID02	39.0	Fixation	279	300.0	495.0	N/A
ID02	40.0	Fixation	299	717.0	396.0	N/A
ID02	41.0	Fixation	159	717.0	396.0	N/A
ID02	42.0	Fixation	220	717.0	396.0	N/A
ID02	43.0	Fixation	558	717.0	396.0	N/A
ID02	44.0	Fixation	199	153.0	495.0	N/A
ID02	45.0	Fixation	259	717.0	396.0	N/A
ID02	46.0	Fixation	239	717.0	396.0	N/A
ID02	47.0	Fixation	200	717.0	396.0	N/A
ID02	48.0	Fixation	359	717.0	396.0	N/A
ID02	49.0	Fixation	319	717.0	396.0	N/A
ID02	50.0	Fixation	119	717.0	396.0	N/A
ID02	51.0	Fixation	339	717.0	396.0	N/A
ID02	52.0	Fixation	259	717.0	396.0	N/A
ID02	53.0	Fixation	299	235.0	294.0	N/A
ID02	54.0	Fixation	279	717.0	396.0	N/A
ID02	55.0	Fixation	180	717.0	396.0	N/A
ID02	56.0	Fixation	199	717.0	396.0	N/A
ID02	57.0	Fixation	120	717.0	396.0	N/A
ID02	58.0	Fixation	179	717.0	396.0	N/A
ID02	59.0	Fixation	219	717.0	396.0	N/A
ID02	60.0	Fixation	359	717.0	396.0	N/A
ID02	61.0	Fixation	279	717.0	396.0	N/A
ID02	62.0	Fixation	319	717.0	396.0	N/A
ID02	63.0	Fixation	459	717.0	396.0	N/A
ID02	64.0	Fixation	678	125.0	800.0	N/A
ID02	65.0	Fixation	239	717.0	396.0	N/A
ID02	66.0	Fixation	199	717.0	396.0	N/A
ID02	67.0	Fixation	279	875.0	800.0	N/A
ID02	68.0	Fixation	200	875.0	800.0	N/A
ID02	69.0	Fixation	199	235.0	294.0	N/A
ID02	70.0	Fixation	219	300.0	495.0	N/A
ID02	71.0	Fixation	299	875.0	800.0	N/A
ID02	72.0	Fixation	299	300.0	495.0	N/A
ID02	73.0	Fixation	159	875.0	800.0	N/A
ID02	74.0	Fixation	299	875.0	800.0	N/A
ID02	75.0	Fixation	339	875.0	800.0	N/A
ID02	76.0	Fixation	339	875.0	800.0	N/A
ID02	77.0	Fixation	219	375.0	800.0	N/A
ID02	78.0	Fixation	239	375.0	800.0	N/A
ID02	79.0	Fixation	219	375.0	800.0	N/A
ID02	80.0	Fixation	239	375.0	800.0	N/A
ID02	81.0	Fixation	219	153.0	495.0	N/A
ID02	82.0	Fixation	399	153.0	495.0	N/A
ID02	83.0	Fixation	159	625.0	800.0	N/A
ID02	84.0	Fixation	219	717.0	396.0	N/A
ID02	85.0	Fixation	219	625.0	800.0	N/A
ID02	86.0	Fixation	239	625.0	800.0	N/A
ID02	87.0	Fixation	219	125.0	800.0	N/A
ID02	88.0	Fixation	179	125.0	800.0	N/A
ID02	89.0	Fixation	299	125.0	800.0	N/A
ID02	90.0	Fixation	239	904.0	35.0	N/A
ID02	91.0	Fixation	179	904.0	35.0	N/A
ID02	92.0	Fixation	319	235.0	294.0	N/A
ID02	93.0	Fixation	159	153.0	495.0	N/A
ID02	94.0	Fixation	379	153.0	495.0	N/A
ID02	95.0	Fixation	439	153.0	495.0	N/A
ID02	96.0	Fixation	239	125.0	800.0	N/A
ID02	97.0	Fixation	379	125.0	800.0	N/A
ID02	98.0	Fixation	179	125.0	800.0	N/A
ID02	99.0	Fixation	399	875.0	800.0	N/A
ID03	1.0	Fixation	957	235.0	294.0	N/A
ID03	2.0	Fixation	199	717.0	396.0	N/A
ID03	3.0	Fixation	499	235.0	294.0	N/A
ID03	4.0	Fixation	299	717.0	396.0	N/A
ID03	5.0	Fixation	200	717.0	396.0	N/A
ID03	6.0	Fixation	578	904.0	35.0	N/A
ID03	7.0	Fixation	379	904.0	35.0	N/A
ID03	8.0	Fixation	399	235.0	294.0	N/A
ID03	9.0	Fixation	339	717.0	396.0	N/A
ID03	10.0	Fixation	459	717.0	396.0	N/A
ID03	11.0	Fixation	299	717.0	396.0	N/A
ID03	12.0	Fixation	219	717.0	396.0	N/A
ID03	13.0	Fixation	259	904.0	35.0	N/A
ID03	14.0	Fixation	299	235.0	294.0	N/A
ID03	15.0	Fixation	299	153.0	495.0	N/A
ID03	16.0	Fixation	259	625.0	800.0	N/A
ID03	17.0	Fixation	259	625.0	800.0	N/A
ID03	18.0	Fixation	399	904.0	35.0	N/A
ID03	19.0	Fixation	299	413.0	35.0	N/A
ID03	20.0	Fixation	379	904.0	35.0	N/A
ID03	21.0	Fixation	199	717.0	396.0	N/A
ID03	22.0	Fixation	518	235.0	294.0	N/A
ID03	23.0	Fixation	179	235.0	294.0	N/A
ID03	24.0	Fixation	279	300.0	495.0	N/A
ID03	25.0	Fixation	658	300.0	495.0	N/A
ID03	26.0	Fixation	439	153.0	495.0	N/A
ID03	27.0	Fixation	279	153.0	495.0	N/A
ID03	28.0	Fixation	399	717.0	396.0	N/A
ID03	29.0	Fixation	179	300.0	495.0	N/A
ID03	30.0	Fixation	479	153.0	495.0	N/A
ID03	31.0	Fixation	957	153.0	495.0	N/A
ID03	32.0	Fixation	260	153.0	495.0	N/A
ID03	33.0	Fixation	239	125.0	800.0	N/A
ID03	34.0	Fixation	538	125.0	800.0	N/A
ID03	35.0	Fixation	698	300.0	495.0	N/A
ID03	36.0	Fixation	997	153.0	495.0	N/A
ID03	37.0	Fixation	120	153.0	495.0	N/A
ID03	38.0	Fixation	259	717.0	396.0	N/A
ID03	39.0	Fixation	598	904.0	35.0	N/A
ID03	40.0	Fixation	319	717.0	396.0	N/A
ID03	41.0	Fixation	279	717.0	396.0	N/A
ID03	42.0	Fixation	339	717.0	396.0	N/A
ID03	43.0	Fixation	139	875.0	800.0	N/A
ID03	44.0	Fixation	160	875.0	800.0	N/A
ID03	45.0	Fixation	299	625.0	800.0	N/A
ID03	46.0	Fixation	239	125.0	800.0	N/A
ID03	47.0	Fixation	220	125.0	800.0	N/A
ID03	48.0	Fixation	318	375.0	800.0	N/A
ID03	49.0	Fixation	339	625.0	800.0	N/A
ID03	50.0	Fixation	239	717.0	396.0	N/A
ID03	51.0	Fixation	300	717.0	396.0	N/A
ID03	52.0	Fixation	398	904.0	35.0	N/A
ID03	53.0	Fixation	219	717.0	396.0	N/A
ID03	54.0	Fixation	359	717.0	396.0	N/A
ID03	55.0	Fixation	399	717.0	396.0	N/A
ID03	56.0	Fixation	359	717.0	396.0	N/A
ID03	57.0	Fixation	458	717.0	396.0	N/A
ID03	58.0	Fixation	359	717.0	396.0	N/A
ID03	59.0	Fixation	219	717.0	396.0	N/A
ID03	60.0	Fixation	797	717.0	396.0	N/A
ID03	61.0	Fixation	857	717.0	396.0	N/A
ID03	62.0	Fixation	698	717.0	396.0	N/A
ID03	63.0	Fixation	140	717.0	396.0	N/A
ID03	64.0	Fixation	139	717.0	396.0	N/A
ID03	65.0	Fixation	180	717.0	396.0	N/A
ID03	66.0	Fixation	478	717.0	396.0	N/A
ID03	67.0	Fixation	558	717.0	396.0	N/A
ID03	68.0	Fixation	339	717.0	396.0	N/A
ID03	69.0	Fixation	220	717.0	396.0	N/A
ID03	70.0	Fixation	279	717.0	396.0	N/A
ID03	71.0	Fixation	239	717.0	396.0	N/A
ID03	72.0	Fixation	319	717.0	396.0	N/A
ID03	73.0	Fixation	359	717.0	396.0	N/A
ID03	74.0	Fixation	518	875.0	800.0	N/A
ID04	1.0	Fixation	797	717.0	396.0	N/A
ID04	2.0	Fixation	239	717.0	396.0	N/A
ID04	3.0	Fixation	398	717.0	396.0	N/A
ID04	4.0	Fixation	299	717.0	396.0	N/A
ID04	5.0	Fixation	179	625.0	800.0	N/A
ID04	6.0	Fixation	199	625.0	800.0	N/A
ID04	7.0	Fixation	319	375.0	800.0	N/A
ID04	8.0	Fixation	319	717.0	396.0	N/A
ID04	9.0	Fixation	140	717.0	396.0	N/A
ID04	10.0	Fixation	179	235.0	294.0	N/A
ID04	11.0	Fixation	180	235.0	294.0	N/A
ID04	12.0	Fixation	339	717.0	396.0	N/A
ID04	13.0	Fixation	359	717.0	396.0	N/A
ID04	14.0	Fixation	279	717.0	396.0	N/A
ID04	15.0	Fixation	219	717.0	396.0	N/A
ID04	16.0	Fixation	339	625.0	800.0	N/A
ID04	17.0	Fixation	359	717.0	396.0	N/A
ID04	18.0	Fixation	279	904.0	35.0	N/A
ID04	19.0	Fixation	339	235.0	294.0	N/A
ID04	20.0	Fixation	180	235.0	294.0	N/A
ID04	21.0	Fixation	259	235.0	294.0	N/A
ID04	22.0	Fixation	498	625.0	800.0	N/A
ID04	23.0	Fixation	499	375.0	800.0	N/A
ID04	24.0	Fixation	378	375.0	800.0	N/A
ID04	25.0	Fixation	718	875.0	800.0	N/A
ID04	26.0	Fixation	179	125.0	800.0	N/A
ID04	27.0	Fixation	1037	125.0	800.0	N/A
ID04	28.0	Fixation	379	125.0	800.0	N/A
ID04	29.0	Fixation	419	875.0	800.0	N/A
ID04	30.0	Fixation	359	875.0	800.0	N/A
ID04	31.0	Fixation	319	625.0	800.0	N/A
ID04	32.0	Fixation	220	625.0	800.0	N/A
ID04	33.0	Fixation	179	875.0	800.0	N/A
ID04	34.0	Fixation	180	875.0	800.0	N/A
ID04	35.0	Fixation	120	875.0	800.0	N/A
ID04	36.0	Fixation	439	875.0	800.0	N/A
ID04	37.0	Fixation	120	875.0	800.0	N/A
ID04	38.0	Fixation	1117	875.0	800.0	N/A
ID04	39.0	Fixation	199	875.0	800.0	N/A
ID04	40.0	Fixation	1136	875.0	800.0	N/A
ID04	41.0	Fixation	359	875.0	800.0	N/A
ID04	42.0	Fixation	179	875.0	800.0	N/A
ID04	43.0	Fixation	419	875.0	800.0	N/A
ID04	44.0	Fixation	180	717.0	396.0	N/A
ID04	45.0	Fixation	120	717.0	396.0	N/A
ID04	46.0	Fixation	478	875.0	800.0	N/A
ID04	47.0	Fixation	439	875.0	800.0	N/A
ID04	48.0	Fixation	458	875.0	800.0	N/A
ID04	49.0	Fixation	439	875.0	800.0	N/A
ID04	50.0	Fixation	159	875.0	800.0	N/A
ID04	51.0	Fixation	259	875.0	800.0	N/A
ID04	52.0	Fixation	300	717.0	396.0	N/A
ID04	53.0	Fixation	278	875.0	800.0	N/A
ID04	54.0	Fixation	1136	875.0	800.0	N/A
ID04	55.0	Fixation	179	717.0	396.0	N/A
ID04	56.0	Fixation	179	875.0	800.0	N/A
ID04	57.0	Fixation	658	875.0	800.0	N/A
ID04	58.0	Fixation	199	717.0	396.0	N/A
ID04	59.0	Fixation	160	904.0	35.0	N/A
ID04	60.0	Fixation	359	875.0	800.0	N/A
ID04	61.0	Fixation	199	875.0	800.0	N/A
ID04	62.0	Fixation	419	625.0	800.0	N/A
ID04	63.0	Fixation	578	875.0	800.0	N/A
ID04	64.0	Fixation	279	717.0	396.0	N/A
ID04	65.0	Fixation	219	904.0	35.0	N/A
ID04	66.0	Fixation	219	904.0	35.0	N/A
ID04	67.0	Fixation	179	904.0	35.0	N/A
ID04	68.0	Fixation	498	235.0	294.0	N/A
ID04	69.0	Fixation	538	717.0	396.0	N/A
ID04	70.0	Fixation	458	300.0	495.0	N/A
ID04	71.0	Fixation	160	300.0	495.0	N/A
ID04	72.0	Fixation	239	153.0	495.0	N/A
ID04	73.0	Fixation	159	153.0	495.0	N/A
ID04	74.0	Fixation	239	153.0	495.0	N/A
ID04	75.0	Fixation	239	125.0	800.0	N/A
ID04	76.0	Fixation	199	125.0	800.0	N/A
ID04	77.0	Fixation	758	125.0	800.0	N/A
ID04	78.0	Fixation	259	125.0	800.0	N/A
ID04	79.0	Fixation	219	375.0	800.0	N/A
ID04	80.0	Fixation	598	375.0	800.0	N/A
ID05	1.0	Fixation	541	625.0	800.0	N/A
ID05	2.0	Fixation	197	625.0	800.0	N/A
ID05	3.0	Fixation	404	375.0	800.0	N/A
ID05	4.0	Fixation	773	625.0	800.0	N/A
ID05	5.0	Fixation	119	625.0	800.0	N/A
ID05	6.0	Fixation	499	625.0	800.0	N/A
ID05	7.0	Fixation	199	625.0	800.0	N/A
ID05	8.0	Fixation	279	625.0	800.0	N/A
ID05	9.0	Fixation	180	625.0	800.0	N/A
ID05	10.0	Fixation	219	625.0	800.0	N/A
ID05	11.0	Fixation	299	625.0	800.0	N/A
ID05	12.0	Fixation	439	375.0	800.0	N/A
ID05	13.0	Fixation	219	125.0	800.0	N/A
ID05	14.0	Fixation	179	625.0	800.0	N/A
ID05	15.0	Fixation	259	625.0	800.0	N/A
ID05	16.0	Fixation	199	717.0	396.0	N/A
ID05	17.0	Fixation	199	625.0	800.0	N/A
ID05	18.0	Fixation	159	875.0	800.0	N/A
ID05	19.0	Fixation	359	375.0	800.0	N/A
ID05	20.0	Fixation	319	125.0	800.0	N/A
ID05	21.0	Fixation	179	300.0	495.0	N/A
ID05	22.0	Fixation	100	235.0	294.0	N/A
ID05	23.0	Fixation	219	717.0	396.0	N/A
ID05	24.0	Fixation	498	235.0	294.0	N/A
ID05	25.0	Fixation	219	717.0	396.0	N/A
ID05	26.0	Fixation	299	235.0	294.0	N/A
ID05	27.0	Fixation	199	300.0	495.0	N/A
ID05	28.0	Fixation	199	125.0	800.0	N/A
ID05	29.0	Fixation	179	125.0	800.0	N/A
ID05	30.0	Fixation	339	375.0	800.0	N/A
ID05	31.0	Fixation	159	625.0	800.0	N/A
ID05	32.0	Fixation	199	235.0	294.0	N/A
ID05	33.0	Fixation	279	235.0	294.0	N/A
ID05	34.0	Fixation	180	717.0	396.0	N/A
ID05	35.0	Fixation	279	235.0	294.0	N/A
ID05	36.0	Fixation	438	125.0	800.0	N/A
ID05	37.0	Fixation	160	875.0	800.0	N/A
ID05	38.0	Fixation	259	875.0	800.0	N/A
ID05	39.0	Fixation	279	625.0	800.0	N/A
ID05	40.0	Fixation	199	625.0	800.0	N/A
ID05	41.0	Fixation	199	625.0	800.0	N/A
ID05	42.0	Fixation	219	717.0	396.0	N/A
ID05	43.0	Fixation	219	300.0	495.0	N/A
ID05	44.0	Fixation	239	235.0	294.0	N/A
ID05	45.0	Fixation	219	235.0	294.0	N/A
ID05	46.0	Fixation	180	235.0	294.0	N/A
ID05	47.0	Fixation	239	717.0	396.0	N/A
ID05	48.0	Fixation	179	717.0	396.0	N/A
ID05	49.0	Fixation	299	235.0	294.0	N/A
ID05	50.0	Fixation	219	235.0	294.0	N/A
ID05	51.0	Fixation	120	235.0	294.0	N/A
ID05	52.0	Fixation	199	235.0	294.0	N/A
ID05	53.0	Fixation	199	125.0	800.0	N/A
ID05	54.0	Fixation	299	125.0	800.0	N/A
ID05	55.0	Fixation	159	235.0	294.0	N/A
ID05	56.0	Fixation	179	235.0	294.0	N/A
ID05	57.0	Fixation	558	125.0	800.0	N/A
ID05	58.0	Fixation	200	717.0	396.0	N/A
ID05	59.0	Fixation	199	717.0	396.0	N/A
ID05	60.0	Fixation	219	300.0	495.0	N/A
ID05	61.0	Fixation	159	235.0	294.0	N/A
ID05	62.0	Fixation	319	235.0	294.0	N/A
ID05	63.0	Fixation	200	717.0	396.0	N/A
ID05	64.0	Fixation	359	717.0	396.0	N/A
ID05	65.0	Fixation	219	717.0	396.0	N/A
ID05	66.0	Fixation	120	717.0	396.0	N/A
ID05	67.0	Fixation	299	300.0	495.0	N/A
ID05	68.0	Fixation	239	235.0	294.0	N/A
ID05	69.0	Fixation	100	717.0	396.0	N/A
ID05	70.0	Fixation	439	717.0	396.0	N/A
ID05	71.0	Fixation	239	235.0	294.0	N/A
ID05	72.0	Fixation	199	375.0	800.0	N/A
ID05	73.0	Fixation	279	375.0	800.0	N/A
ID05	74.0	Fixation	239	625.0	800.0	N/A
ID05	75.0	Fixation	359	625.0	800.0	N/A
ID05	76.0	Fixation	180	625.0	800.0	N/A
ID05	77.0	Fixation	199	875.0	800.0	N/A
ID05	78.0	Fixation	259	235.0	294.0	N/A
ID05	79.0	Fixation	199	235.0	294.0	N/A
ID05	80.0	Fixation	240	235.0	294.0	N/A
ID05	81.0	Fixation	438	125.0	800.0	N/A
ID05	82.0	Fixation	180	235.0	294.0	N/A
ID05	83.0	Fixation	239	235.0	294.0	N/A
ID05	84.0	Fixation	299	717.0	396.0	N/A
ID05	85.0	Fixation	159	717.0	396.0	N/A
ID05	86.0	Fixation	259	717.0	396.0	N/A
ID05	87.0	Fixation	199	300.0	495.0	N/A
ID05	88.0	Fixation	179	717.0	396.0	N/A
ID05	89.0	Fixation	159	125.0	800.0	N/A
ID05	90.0	Fixation	199	125.0	800.0	N/A
ID05	91.0	Fixation	280	125.0	800.0	N/A
ID05	92.0	Fixation	338	375.0	800.0	N/A
ID05	93.0	Fixation	259	300.0	495.0	N/A
ID05	94.0	Fixation	239	717.0	396.0	N/A
ID05	95.0	Fixation	179	717.0	396.0	N/A
ID05	96.0	Fixation	279	300.0	495.0	N/A
ID05	97.0	Fixation	519	125.0	800.0	N/A
ID05	98.0	Fixation	438	717.0	396.0	N/A
ID05	99.0	Fixation	319	300.0	495.0	N/A
ID05	100.0	Fixation	199	300.0	495.0	N/A
ID05	101.0	Fixation	199	717.0	396.0	N/A
ID05	102.0	Fixation	140	375.0	800.0	N/A
ID06	1.0	Fixation	351	625.0	800.0	N/A
ID06	2.0	Fixation	239	235.0	294.0	N/A
ID06	3.0	Fixation	399	717.0	396.0	N/A
ID06	4.0	Fixation	419	300.0	495.0	N/A
ID06	5.0	Fixation	239	235.0	294.0	N/A
ID06	6.0	Fixation	259	717.0	396.0	N/A
ID06	7.0	Fixation	239	235.0	294.0	N/A
ID06	8.0	Fixation	199	235.0	294.0	N/A
ID06	9.0	Fixation	319	717.0	396.0	N/A
ID06	10.0	Fixation	379	875.0	800.0	N/A
ID06	11.0	Fixation	199	875.0	800.0	N/A
ID06	12.0	Fixation	180	375.0	800.0	N/A
ID06	13.0	Fixation	100	375.0	800.0	N/A
ID06	14.0	Fixation	179	625.0	800.0	N/A
ID06	15.0	Fixation	259	625.0	800.0	N/A
ID06	16.0	Fixation	199	125.0	800.0	N/A
ID06	17.0	Fixation	179	125.0	800.0	N/A
ID06	18.0	Fixation	159	235.0	294.0	N/A
ID06	19.0	Fixation	279	717.0	396.0	N/A
ID06	20.0	Fixation	140	717.0	396.0	N/A
ID06	21.0	Fixation	199	235.0	294.0	N/A
ID06	22.0	Fixation	160	625.0	800.0	N/A
ID06	23.0	Fixation	179	625.0	800.0	N/A
ID06	24.0	Fixation	180	375.0	800.0	N/A
ID06	25.0	Fixation	219	375.0	800.0	N/A
ID06	26.0	Fixation	180	875.0	800.0	N/A
ID06	27.0	Fixation	199	875.0	800.0	N/A
ID06	28.0	Fixation	917	375.0	800.0	N/A
ID06	29.0	Fixation	160	875.0	800.0	N/A
ID06	30.0	Fixation	259	625.0	800.0	N/A
ID06	31.0	Fixation	140	875.0	800.0	N/A
ID06	32.0	Fixation	897	875.0	800.0	N/A
ID06	33.0	Fixation	638	625.0	800.0	N/A
ID06	34.0	Fixation	140	717.0	396.0	N/A
ID06	35.0	Fixation	419	625.0	800.0	N/A
ID06	36.0	Fixation	439	625.0	800.0	N/A
ID06	37.0	Fixation	160	125.0	800.0	N/A
ID06	38.0	Fixation	419	125.0	800.0	N/A
ID06	39.0	Fixation	239	717.0	396.0	N/A
ID06	40.0	Fixation	199	235.0	294.0	N/A
ID06	41.0	Fixation	180	235.0	294.0	N/A
ID06	42.0	Fixation	179	235.0	294.0	N/A
ID06	43.0	Fixation	718	300.0	495.0	N/A
ID06	44.0	Fixation	219	153.0	495.0	N/A
ID06	45.0	Fixation	319	153.0	495.0	N/A
ID06	46.0	Fixation	299	153.0	495.0	N/A
ID06	47.0	Fixation	239	717.0	396.0	N/A
ID06	48.0	Fixation	139	717.0	396.0	N/A
ID06	49.0	Fixation	179	375.0	800.0	N/A
ID06	50.0	Fixation	239	375.0	800.0	N/A
ID06	51.0	Fixation	618	375.0	800.0	N/A
ID06	52.0	Fixation	359	625.0	800.0	N/A
ID06	53.0	Fixation	299	375.0	800.0	N/A
ID06	54.0	Fixation	618	625.0	800.0	N/A
